utc_timestamp,cet_cest_timestamp,DE_KN_residential1_pv,DE_KN_residential3_pv,DE_KN_residential4_pv,DE_KN_residential6_pv
2015-12-12T02:15:00Z,2015-12-12T03:15:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T02:30:00Z,2015-12-12T03:30:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T02:45:00Z,2015-12-12T03:45:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T03:00:00Z,2015-12-12T04:00:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T03:15:00Z,2015-12-12T04:15:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T03:30:00Z,2015-12-12T04:30:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T03:45:00Z,2015-12-12T04:45:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T04:00:00Z,2015-12-12T05:00:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T04:15:00Z,2015-12-12T05:15:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T04:30:00Z,2015-12-12T05:30:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T04:45:00Z,2015-12-12T05:45:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T05:00:00Z,2015-12-12T06:00:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T05:15:00Z,2015-12-12T06:15:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T05:30:00Z,2015-12-12T06:30:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T05:45:00Z,2015-12-12T06:45:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T06:00:00Z,2015-12-12T07:00:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T06:15:00Z,2015-12-12T07:15:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T06:30:00Z,2015-12-12T07:30:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T06:45:00Z,2015-12-12T07:45:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T07:00:00Z,2015-12-12T08:00:00+0100,6247.58300781,,951.548046875,575.709960938
2015-12-12T07:15:00Z,2015-12-12T08:15:00+0100,6247.61328125,,951.594921875,575.709960938
2015-12-12T07:30:00Z,2015-12-12T08:30:00+0100,6247.77050781,,951.70625,575.709960938
2015-12-12T07:45:00Z,2015-12-12T08:45:00+0100,6247.96777344,,951.85859375,575.709960938
2015-12-12T08:00:00Z,2015-12-12T09:00:00+0100,6248.38574219,,952.144238281,575.709960938
2015-12-12T08:15:00Z,2015-12-12T09:15:00+0100,6248.84667969,,952.473828125,575.709960938
2015-12-12T08:30:00Z,2015-12-12T09:30:00+0100,6249.375,,952.898958333,575.729492188
2015-12-12T08:45:00Z,2015-12-12T09:45:00+0100,6249.87695312,,953.348177083,575.747558594
2015-12-12T09:00:00Z,2015-12-12T10:00:00+0100,6250.48828125,,953.902734375,575.794921875
2015-12-12T09:15:00Z,2015-12-12T10:15:00+0100,6251.22070312,,954.675,575.875
2015-12-12T09:30:00Z,2015-12-12T10:30:00+0100,6252.01953125,,955.451855469,576.162353516
2015-12-12T09:45:00Z,2015-12-12T10:45:00+0100,6252.81347656,,956.2671875,576.355224609
2015-12-12T10:00:00Z,2015-12-12T11:00:00+0100,6253.67871094,,957.236035156,576.482666016
2015-12-12T10:15:00Z,2015-12-12T11:15:00+0100,6254.48242188,,958.221386719,576.634765625
2015-12-12T10:30:00Z,2015-12-12T11:30:00+0100,6255.22949219,,959.200390625,576.707519531
2015-12-12T10:45:00Z,2015-12-12T11:45:00+0100,6255.94921875,,960.148632812,576.784912109
2015-12-12T11:00:00Z,2015-12-12T12:00:00+0100,6256.64257812,,961.055859375,576.932861328
2015-12-12T11:15:00Z,2015-12-12T12:15:00+0100,6257.37890625,,961.961132812,577.209716797
2015-12-12T11:30:00Z,2015-12-12T12:30:00+0100,6258.08105469,,963.045768229,578.017578125
2015-12-12T11:45:00Z,2015-12-12T12:45:00+0100,6258.81445312,,964.036328125,578.417236328
2015-12-12T12:00:00Z,2015-12-12T13:00:00+0100,6259.47949219,,965.063346354,578.602783203
2015-12-12T12:15:00Z,2015-12-12T13:15:00+0100,6260.18554688,,966.180859375,578.705078125
2015-12-12T12:30:00Z,2015-12-12T13:30:00+0100,6260.75878906,,967.367773437,578.8046875
2015-12-12T12:45:00Z,2015-12-12T13:45:00+0100,6261.24121094,,968.395377604,578.972167969
2015-12-12T13:00:00Z,2015-12-12T14:00:00+0100,6261.65917969,,969.184179687,579.187255859
2015-12-12T13:15:00Z,2015-12-12T14:15:00+0100,6261.95214844,,969.631054687,579.334960938
2015-12-12T13:30:00Z,2015-12-12T14:30:00+0100,6262.12988281,,969.946484375,579.467041016
2015-12-12T13:45:00Z,2015-12-12T14:45:00+0100,6262.27636719,,970.309960937,580.007080078
2015-12-12T14:00:00Z,2015-12-12T15:00:00+0100,6262.39648438,,970.673535156,580.195068359
2015-12-12T14:15:00Z,2015-12-12T15:15:00+0100,6262.50585938,,970.896191406,580.267089844
2015-12-12T14:30:00Z,2015-12-12T15:30:00+0100,6262.60449219,,971.041210937,580.317626953
2015-12-12T14:45:00Z,2015-12-12T15:45:00+0100,6262.6640625,,971.131054687,580.452392578
2015-12-12T15:00:00Z,2015-12-12T16:00:00+0100,6262.69433594,,971.175976562,580.5
2015-12-12T15:15:00Z,2015-12-12T16:15:00+0100,6262.70019531,,971.185742187,580.5
2015-12-12T15:30:00Z,2015-12-12T16:30:00+0100,6262.70019531,,971.185742187,580.5
2015-12-12T15:45:00Z,2015-12-12T16:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T16:00:00Z,2015-12-12T17:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T16:15:00Z,2015-12-12T17:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T16:30:00Z,2015-12-12T17:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T16:45:00Z,2015-12-12T17:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T17:00:00Z,2015-12-12T18:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T17:15:00Z,2015-12-12T18:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T17:30:00Z,2015-12-12T18:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T17:45:00Z,2015-12-12T18:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T18:00:00Z,2015-12-12T19:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T18:15:00Z,2015-12-12T19:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T18:30:00Z,2015-12-12T19:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T18:45:00Z,2015-12-12T19:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T19:00:00Z,2015-12-12T20:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T19:15:00Z,2015-12-12T20:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T19:30:00Z,2015-12-12T20:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T19:45:00Z,2015-12-12T20:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T20:00:00Z,2015-12-12T21:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T20:15:00Z,2015-12-12T21:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T20:30:00Z,2015-12-12T21:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T20:45:00Z,2015-12-12T21:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T21:00:00Z,2015-12-12T22:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T21:15:00Z,2015-12-12T22:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T21:30:00Z,2015-12-12T22:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T21:45:00Z,2015-12-12T22:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T22:00:00Z,2015-12-12T23:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T22:15:00Z,2015-12-12T23:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T22:30:00Z,2015-12-12T23:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T22:45:00Z,2015-12-12T23:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T23:00:00Z,2015-12-13T00:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T23:15:00Z,2015-12-13T00:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T23:30:00Z,2015-12-13T00:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-12T23:45:00Z,2015-12-13T00:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T00:00:00Z,2015-12-13T01:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T00:15:00Z,2015-12-13T01:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T00:30:00Z,2015-12-13T01:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T00:45:00Z,2015-12-13T01:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T01:00:00Z,2015-12-13T02:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T01:15:00Z,2015-12-13T02:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T01:30:00Z,2015-12-13T02:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T01:45:00Z,2015-12-13T02:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T02:00:00Z,2015-12-13T03:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T02:15:00Z,2015-12-13T03:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T02:30:00Z,2015-12-13T03:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T02:45:00Z,2015-12-13T03:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T03:00:00Z,2015-12-13T04:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T03:15:00Z,2015-12-13T04:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T03:30:00Z,2015-12-13T04:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T03:45:00Z,2015-12-13T04:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T04:00:00Z,2015-12-13T05:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T04:15:00Z,2015-12-13T05:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T04:30:00Z,2015-12-13T05:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T04:45:00Z,2015-12-13T05:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T05:00:00Z,2015-12-13T06:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T05:15:00Z,2015-12-13T06:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T05:30:00Z,2015-12-13T06:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T05:45:00Z,2015-12-13T06:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T06:00:00Z,2015-12-13T07:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T06:15:00Z,2015-12-13T07:15:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T06:30:00Z,2015-12-13T07:30:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T06:45:00Z,2015-12-13T07:45:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T07:00:00Z,2015-12-13T08:00:00+0100,6262.70019531,,971.195507812,580.5
2015-12-13T07:15:00Z,2015-12-13T08:15:00+0100,6262.70019531,,971.2296875,580.5
2015-12-13T07:30:00Z,2015-12-13T08:30:00+0100,6262.71484375,,971.328710937,580.5
2015-12-13T07:45:00Z,2015-12-13T08:45:00+0100,6262.76464844,,971.485058594,580.5
2015-12-13T08:00:00Z,2015-12-13T09:00:00+0100,6262.82421875,,971.815136719,580.5
2015-12-13T08:15:00Z,2015-12-13T09:15:00+0100,6262.88867188,,972.193945312,580.5
2015-12-13T08:30:00Z,2015-12-13T09:30:00+0100,6262.99804688,,972.642773437,580.51953125
2015-12-13T08:45:00Z,2015-12-13T09:45:00+0100,6263.1953125,,973.018261719,580.537597656
2015-12-13T09:00:00Z,2015-12-13T10:00:00+0100,6263.65332031,,973.273242187,580.584960938
2015-12-13T09:15:00Z,2015-12-13T10:15:00+0100,6264.34179688,,973.617871094,580.665039062
2015-12-13T09:30:00Z,2015-12-13T10:30:00+0100,6265.20117188,,973.872851562,580.952392578
2015-12-13T09:45:00Z,2015-12-13T10:45:00+0100,6265.89257812,,974.296679687,581.145263672
2015-12-13T10:00:00Z,2015-12-13T11:00:00+0100,6266.71972656,,974.829785156,581.272705078
2015-12-13T10:15:00Z,2015-12-13T11:15:00+0100,6267.59960938,,975.25703125,581.424804688
2015-12-13T10:30:00Z,2015-12-13T11:30:00+0100,6268.49609375,,975.685742187,581.497558594
2015-12-13T10:45:00Z,2015-12-13T11:45:00+0100,6269.421875,,976.184765625,581.574951172
2015-12-13T11:00:00Z,2015-12-13T12:00:00+0100,6270.35546875,,976.777050781,581.722900391
2015-12-13T11:15:00Z,2015-12-13T12:15:00+0100,6271.21777344,,977.850292969,581.999755859
2015-12-13T11:30:00Z,2015-12-13T12:30:00+0100,6272.09472656,,979.032421875,582.807617188
2015-12-13T11:45:00Z,2015-12-13T12:45:00+0100,6272.90722656,,980.333203125,583.207275391
2015-12-13T12:00:00Z,2015-12-13T13:00:00+0100,6273.60644531,,981.716992187,583.392822266
2015-12-13T12:15:00Z,2015-12-13T13:15:00+0100,6274.33886719,,982.927929687,583.495117188
2015-12-13T12:30:00Z,2015-12-13T13:30:00+0100,6275.03417969,,984.028710937,583.594726562
2015-12-13T12:45:00Z,2015-12-13T13:45:00+0100,6275.63085938,,985.209667969,583.762207031
2015-12-13T13:00:00Z,2015-12-13T14:00:00+0100,6275.94335938,,985.954541016,583.977294922
2015-12-13T13:15:00Z,2015-12-13T14:15:00+0100,6276.140625,,986.458203125,584.125
2015-12-13T13:30:00Z,2015-12-13T14:30:00+0100,6276.25878906,,986.912304687,584.257080078
2015-12-13T13:45:00Z,2015-12-13T14:45:00+0100,6276.36328125,,987.390332031,584.797119141
2015-12-13T14:00:00Z,2015-12-13T15:00:00+0100,6276.44433594,,987.645214844,584.985107422
2015-12-13T14:15:00Z,2015-12-13T15:15:00+0100,6276.51464844,,987.8,585.057128906
2015-12-13T14:30:00Z,2015-12-13T15:30:00+0100,6276.5546875,,987.909863281,585.107666016
2015-12-13T14:45:00Z,2015-12-13T15:45:00+0100,6276.59082031,,987.996679687,585.242431641
2015-12-13T15:00:00Z,2015-12-13T16:00:00+0100,6276.60253906,,988.047558594,585.290039062
2015-12-13T15:15:00Z,2015-12-13T16:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T15:30:00Z,2015-12-13T16:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T15:45:00Z,2015-12-13T16:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T16:00:00Z,2015-12-13T17:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T16:15:00Z,2015-12-13T17:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T16:30:00Z,2015-12-13T17:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T16:45:00Z,2015-12-13T17:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T17:00:00Z,2015-12-13T18:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T17:15:00Z,2015-12-13T18:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T17:30:00Z,2015-12-13T18:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T17:45:00Z,2015-12-13T18:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T18:00:00Z,2015-12-13T19:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T18:15:00Z,2015-12-13T19:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T18:30:00Z,2015-12-13T19:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T18:45:00Z,2015-12-13T19:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T19:00:00Z,2015-12-13T20:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T19:15:00Z,2015-12-13T20:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T19:30:00Z,2015-12-13T20:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T19:45:00Z,2015-12-13T20:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T20:00:00Z,2015-12-13T21:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T20:15:00Z,2015-12-13T21:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T20:30:00Z,2015-12-13T21:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T20:45:00Z,2015-12-13T21:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T21:00:00Z,2015-12-13T22:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T21:15:00Z,2015-12-13T22:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T21:30:00Z,2015-12-13T22:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T21:45:00Z,2015-12-13T22:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T22:00:00Z,2015-12-13T23:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T22:15:00Z,2015-12-13T23:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T22:30:00Z,2015-12-13T23:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T22:45:00Z,2015-12-13T23:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T23:00:00Z,2015-12-14T00:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T23:15:00Z,2015-12-14T00:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T23:30:00Z,2015-12-14T00:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-13T23:45:00Z,2015-12-14T00:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T00:00:00Z,2015-12-14T01:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T00:15:00Z,2015-12-14T01:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T00:30:00Z,2015-12-14T01:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T00:45:00Z,2015-12-14T01:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T01:00:00Z,2015-12-14T02:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T01:15:00Z,2015-12-14T02:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T01:30:00Z,2015-12-14T02:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T01:45:00Z,2015-12-14T02:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T02:00:00Z,2015-12-14T03:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T02:15:00Z,2015-12-14T03:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T02:30:00Z,2015-12-14T03:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T02:45:00Z,2015-12-14T03:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T03:00:00Z,2015-12-14T04:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T03:15:00Z,2015-12-14T04:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T03:30:00Z,2015-12-14T04:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T03:45:00Z,2015-12-14T04:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T04:00:00Z,2015-12-14T05:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T04:15:00Z,2015-12-14T05:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T04:30:00Z,2015-12-14T05:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T04:45:00Z,2015-12-14T05:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T05:00:00Z,2015-12-14T06:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T05:15:00Z,2015-12-14T06:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T05:30:00Z,2015-12-14T06:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T05:45:00Z,2015-12-14T06:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T06:00:00Z,2015-12-14T07:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T06:15:00Z,2015-12-14T07:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T06:30:00Z,2015-12-14T07:30:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T06:45:00Z,2015-12-14T07:45:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T07:00:00Z,2015-12-14T08:00:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T07:15:00Z,2015-12-14T08:15:00+0100,6276.60253906,,988.064648437,585.290039062
2015-12-14T07:30:00Z,2015-12-14T08:30:00+0100,6276.60253906,,988.086132812,585.290039062
2015-12-14T07:45:00Z,2015-12-14T08:45:00+0100,6276.61035156,,988.105664062,585.290039062
2015-12-14T08:00:00Z,2015-12-14T09:00:00+0100,6276.62207031,,988.142773437,585.290039062
2015-12-14T08:15:00Z,2015-12-14T09:15:00+0100,6276.64453125,,988.201367187,585.290039062
2015-12-14T08:30:00Z,2015-12-14T09:30:00+0100,6276.67480469,,988.270703125,585.309570312
2015-12-14T08:45:00Z,2015-12-14T09:45:00+0100,6276.72558594,,988.349804687,585.327636719
2015-12-14T09:00:00Z,2015-12-14T10:00:00+0100,6276.7734375,,988.440625,585.375
2015-12-14T09:15:00Z,2015-12-14T10:15:00+0100,6276.84375,,988.540234375,585.455078125
2015-12-14T09:30:00Z,2015-12-14T10:30:00+0100,6276.92480469,,988.630078125,585.742431641
2015-12-14T09:45:00Z,2015-12-14T10:45:00+0100,6277.02636719,,988.748632812,585.935302734
2015-12-14T10:00:00Z,2015-12-14T11:00:00+0100,6277.12695312,,988.871289062,586.062744141
2015-12-14T10:15:00Z,2015-12-14T11:15:00+0100,6277.22851562,,989.021679687,586.21484375
2015-12-14T10:30:00Z,2015-12-14T11:30:00+0100,6277.3203125,,989.162304687,586.287597656
2015-12-14T10:45:00Z,2015-12-14T11:45:00+0100,6277.43554688,,989.315136719,586.364990234
2015-12-14T11:00:00Z,2015-12-14T12:00:00+0100,6277.5703125,,989.502148437,586.512939453
2015-12-14T11:15:00Z,2015-12-14T12:15:00+0100,6277.70605469,,989.650976562,586.789794922
2015-12-14T11:30:00Z,2015-12-14T12:30:00+0100,6277.82617188,,989.792675781,587.59765625
2015-12-14T11:45:00Z,2015-12-14T12:45:00+0100,6277.93554688,,989.923535156,587.997314453
2015-12-14T12:00:00Z,2015-12-14T13:00:00+0100,6278.06835938,,990.039257812,588.182861328
2015-12-14T12:15:00Z,2015-12-14T13:15:00+0100,6278.16894531,,990.193066406,588.28515625
2015-12-14T12:30:00Z,2015-12-14T13:30:00+0100,6278.28710938,,990.328320312,588.384765625
2015-12-14T12:45:00Z,2015-12-14T13:45:00+0100,6278.38867188,,990.459179687,588.552246094
2015-12-14T13:00:00Z,2015-12-14T14:00:00+0100,6278.47558594,,990.60078125,588.767333984
2015-12-14T13:15:00Z,2015-12-14T14:15:00+0100,6278.54882812,,990.700390625,588.915039062
2015-12-14T13:30:00Z,2015-12-14T14:30:00+0100,6278.63574219,,990.789257812,589.047119141
2015-12-14T13:45:00Z,2015-12-14T14:45:00+0100,6278.703125,,990.867871094,589.587158203
2015-12-14T14:00:00Z,2015-12-14T15:00:00+0100,6278.75390625,,990.924023437,589.775146484
2015-12-14T14:15:00Z,2015-12-14T15:15:00+0100,6278.79394531,,990.967480469,589.847167969
2015-12-14T14:30:00Z,2015-12-14T15:30:00+0100,6278.81347656,,991.006054687,589.897705078
2015-12-14T14:45:00Z,2015-12-14T15:45:00+0100,6278.81347656,,991.023632812,590.032470703
2015-12-14T15:00:00Z,2015-12-14T16:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T15:15:00Z,2015-12-14T16:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T15:30:00Z,2015-12-14T16:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T15:45:00Z,2015-12-14T16:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T16:00:00Z,2015-12-14T17:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T16:15:00Z,2015-12-14T17:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T16:30:00Z,2015-12-14T17:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T16:45:00Z,2015-12-14T17:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T17:00:00Z,2015-12-14T18:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T17:15:00Z,2015-12-14T18:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T17:30:00Z,2015-12-14T18:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T17:45:00Z,2015-12-14T18:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T18:00:00Z,2015-12-14T19:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T18:15:00Z,2015-12-14T19:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T18:30:00Z,2015-12-14T19:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T18:45:00Z,2015-12-14T19:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T19:00:00Z,2015-12-14T20:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T19:15:00Z,2015-12-14T20:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T19:30:00Z,2015-12-14T20:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T19:45:00Z,2015-12-14T20:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T20:00:00Z,2015-12-14T21:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T20:15:00Z,2015-12-14T21:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T20:30:00Z,2015-12-14T21:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T20:45:00Z,2015-12-14T21:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T21:00:00Z,2015-12-14T22:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T21:15:00Z,2015-12-14T22:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T21:30:00Z,2015-12-14T22:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T21:45:00Z,2015-12-14T22:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T22:00:00Z,2015-12-14T23:00:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T22:15:00Z,2015-12-14T23:15:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T22:30:00Z,2015-12-14T23:30:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T22:45:00Z,2015-12-14T23:45:00+0100,6278.81347656,,991.035351562,590.080078125
2015-12-14T23:00:00Z,2015-12-15T00:00:00+0100,6278.81347656,,991.035351562,590.080078125
