0_meter_id;0_installation_type;0_object_type;0_object_id;0_object_id_manual;0_num_housing_units;0_num_data_points;0_max_net_injection;1_ewh;1_hp;1_hp-add;1_hp-wh;1_ev;1_storage_heating;1_direct_heating;1_change;2_energy_tariff;2_grid_tariff;2_tariff_from;2_tariff_to;2_wh_control;2_hp_control;2_ev_control
118648;Apartment;Apartment building;;False;;64164;;False;False;False;False;False;False;False;False;;;;;False;False;False
118671;Apartment;Apartment building;;False;;63216;;False;False;False;False;False;False;False;False;;;;;False;False;False
118718;Apartment;Apartment building;;False;;63381;;False;False;False;False;False;False;False;False;;;;;False;False;False
118787;Apartment;Apartment building;;False;;70128;;False;False;False;False;False;False;False;False;;;;;False;False;False
118809;Apartment;Apartment building;;False;;70038;;False;False;False;False;False;False;False;False;;;;;False;False;False
118850;Apartment;Apartment building;;False;;70046;;False;False;False;False;False;False;False;False;;;;;False;False;False
118928;Apartment;Apartment building;;False;;17166;;False;False;False;False;False;False;False;False;;;;;False;False;False
118971;Apartment;Single-family house;;False;;69291;;True;False;False;False;False;False;False;False;;;;;False;False;False
118981;Apartment;Apartment building;;False;;70115;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
119104;Apartment;Apartment building;;False;;70141;;False;False;False;False;False;False;False;False;;;;;False;False;False
119156;Apartment;Apartment building;;False;;48611;;False;False;False;False;False;False;False;False;;;;;False;False;False
119200;Apartment;Apartment building;;False;;36285;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
119218;Apartment;Apartment building;;False;;70170;;True;False;False;False;False;False;False;False;;;;;False;False;False
119238;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
119338;Apartment;Apartment building;;False;;70067;;False;False;False;False;False;False;False;False;;;;;False;False;False
119399;Apartment;Apartment building;;False;;70088;;False;False;False;False;False;False;False;False;;;;;False;False;False
119451;Apartment;Apartment building;;False;;70161;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
119562;Apartment;Apartment building;;False;;64167;;False;False;False;False;False;False;False;False;;;;;False;False;False
119631;Apartment;Apartment building;;False;;70159;;False;False;False;False;False;False;False;False;;;;;False;False;False
119700;Apartment;Apartment building;;False;;70130;;False;False;False;False;False;False;False;False;;;;;False;False;False
119731;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
119939;Apartment;Apartment building;;False;;70128;;True;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
119970;Apartment;Apartment building;;False;;70120;;True;False;False;False;False;False;False;False;;;;;False;False;False
119996;Apartment;Apartment building;;False;;22064;;False;False;False;False;False;False;False;False;;;;;False;False;False
120003;Apartment;Apartment building;;False;;63065;;False;False;False;False;False;False;False;False;;;;;False;False;False
120004;Apartment;Apartment building;;False;;70025;;False;False;False;False;False;False;False;False;;;;;False;False;False
120030;Apartment;Apartment building;;False;;69329;;False;False;False;False;False;False;False;False;;;;;False;False;False
120032;Apartment;Apartment building;;False;;52579;;False;False;False;False;False;False;False;False;;;;;False;False;False
120158;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
120162;Apartment;Apartment building;;False;;57900;;False;False;False;False;False;False;False;False;;;;;False;False;False
120257;Apartment;Apartment building;;False;;70109;;True;False;False;False;False;False;False;False;;;;;False;False;False
120270;Apartment;Apartment building;;False;;46846;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
120295;Apartment;Apartment building;;False;;56884;;False;False;False;False;False;False;True;False;;;;;False;False;False
120307;Apartment;Apartment building;;False;;70165;;True;False;False;False;False;False;False;False;;;;;False;False;False
120356;Apartment;Apartment building;;False;;63414;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
120674;Apartment;Apartment building;;False;;69287;;False;False;False;False;False;False;False;False;;;;;False;False;False
120798;Apartment;Apartment building;;False;;63309;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
120837;Apartment;Apartment building;;False;;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
120853;Apartment;Apartment building;;False;;70023;;False;False;False;False;False;False;False;False;;;;;False;False;False
121206;Apartment;Apartment building;;False;;22401;;False;False;False;False;False;False;False;False;;;;;False;False;False
121216;Apartment;Apartment building;;False;;70127;;False;False;False;False;False;False;False;False;;;;;False;False;False
121311;Apartment;Apartment building;;False;;70133;;True;False;False;False;False;False;False;False;;;;;False;False;False
121380;Apartment;Apartment building;;False;;70174;;True;False;False;False;False;False;False;False;;;;;False;False;False
121419;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
121452;Apartment;Apartment building;;False;;70167;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
121496;Apartment;Apartment building;;False;;67060;;False;False;False;False;False;False;False;False;;;;;False;False;False
121582;Apartment;Apartment building;;False;;63246;;False;False;False;False;False;False;False;False;;;;;False;False;False
121701;Apartment;Apartment building;;False;;69166;;False;False;False;False;False;False;False;False;;;;;False;False;False
121768;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
121771;Apartment;Apartment building;;False;;70136;;True;False;False;False;False;False;False;False;;;;;False;False;False
121918;Apartment;Apartment building;;False;;70165;;False;False;False;False;False;False;False;False;;;;;False;False;False
121952;Apartment;Apartment building;;False;;59820;;False;False;False;False;False;False;False;False;;;;;False;False;False
122038;Apartment;Apartment building;;False;;45731;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
122065;Apartment;Apartment building;;False;;67438;;False;False;False;False;False;False;False;False;;;;;False;False;False
122113;Apartment;Apartment building;;False;;57920;;True;False;False;False;False;False;False;False;;;;;False;False;False
122120;Apartment;Apartment building;;False;;70154;;False;False;False;False;False;False;False;False;;;;;False;False;False
122176;Apartment;Apartment building;;False;;44624;;False;False;False;False;False;False;False;False;;;;;False;False;False
122358;Apartment;Apartment building;;False;;70112;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
122388;Apartment;Apartment building;;False;;45804;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
122476;Apartment;Apartment building;;False;;70146;;False;False;False;False;False;False;False;False;;;;;False;False;False
122572;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
122621;Apartment;Apartment building;;False;;31075;;False;False;False;False;False;False;False;False;;;;;False;False;False
122625;Apartment;Apartment building;;False;;63265;;False;False;False;False;False;False;False;False;;;;;False;False;False
122685;Apartment;Single-family house;;False;;58900;;True;False;False;False;False;False;False;False;;;;;False;False;False
122803;Apartment;Apartment building;;False;;70114;;True;False;False;False;False;False;False;False;;;;;False;False;False
122805;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
122829;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
122932;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
122998;Apartment;Apartment building;;False;;70110;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
123020;Apartment;Apartment building;;False;;61393;;False;False;False;False;False;False;False;False;;;;;False;False;False
123151;Apartment;Apartment building;;False;;54742;;False;False;False;False;False;False;False;False;;;;;False;False;False
123213;Apartment;Apartment building;;False;;70163;;True;False;False;False;False;False;False;False;;;;;False;False;False
123215;Apartment;Apartment building;;False;;70110;;True;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
123224;Apartment;Apartment building;;False;;69291;;False;False;False;False;False;False;False;False;;;;;False;False;False
123264;Apartment;Single-family house;;False;;70023;;True;False;False;False;False;False;False;False;;;;;False;False;False
123299;Apartment;Apartment building;;False;;69167;;False;False;False;False;False;False;False;False;;;;;False;False;False
123312;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
123507;Apartment;Apartment building;;False;;70164;;True;False;False;False;False;False;False;False;;;;;False;False;False
123601;Apartment;Apartment building;;False;;70142;;False;False;False;False;False;False;False;False;;;;;False;False;False
123681;Apartment;Apartment building;;False;;34157;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
123895;Apartment;Apartment building;;False;;63362;;False;False;False;False;False;False;False;False;;;;;False;False;False
123952;Apartment;Apartment building;;False;;70109;;False;False;False;False;False;False;False;False;;;;;False;False;False
124043;Apartment;Apartment building;;False;;70166;;False;False;False;False;False;False;False;False;;;;;False;False;False
124161;Apartment;Apartment building;;False;;70150;;False;False;False;False;False;False;False;False;;;;;False;False;False
124275;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
124280;Apartment;Apartment building;;False;;70129;;False;False;False;False;False;False;False;False;;;;;False;False;False
124331;Apartment;Apartment building;;False;;63063;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
124334;Apartment;Apartment building;;False;;69273;;False;False;False;False;False;False;False;False;;;;;False;False;False
124404;Apartment;Apartment building;;False;;57999;;True;True;True;False;False;False;False;False;;;;;False;False;False
124418;Apartment;Apartment building;;False;;63271;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
124439;Apartment;Apartment building;;False;;67254;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
124497;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
124615;Apartment;Apartment building;;False;;43060;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
124681;Apartment;Apartment building;;False;;70166;;True;False;False;False;False;False;False;False;;;;;False;False;False
124741;Apartment;Single-family house;;False;;57946;;False;False;False;False;False;False;False;False;;;;;False;False;False
124790;Apartment;Single-family house;;False;;67871;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
124839;Apartment;Apartment building;;False;;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
124866;Apartment;Apartment building;;False;;21725;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
124879;Apartment;Apartment building;;False;;63584;;False;False;False;False;False;False;False;False;;;;;False;False;False
124953;Apartment;Apartment building;;False;;54201;;False;False;False;False;False;False;False;False;;;;;False;False;False
125057;Apartment;Apartment building;;False;;70065;;False;False;False;False;False;False;False;False;;;;;False;False;False
125126;Apartment;Apartment building;;False;;70068;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
125178;Apartment;Single-family house;;False;;68674;;True;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
125597;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
125609;Apartment;Apartment building;;False;;63273;;False;False;False;False;False;False;False;False;;;;;False;False;False
125856;Apartment;Apartment building;;False;;63276;;False;False;False;False;False;False;False;False;;;;;False;False;False
125900;Apartment;Apartment building;;False;;70133;;False;False;False;False;False;False;False;False;;;;;False;False;False
125939;Apartment;Single-family house;;False;;69286;;False;False;False;False;False;False;False;False;;;;;False;False;False
125965;Apartment;Apartment building;;False;;70148;;False;False;False;False;False;False;False;False;;;;;False;False;False
126025;Apartment;Apartment building;;False;;63383;;False;False;False;False;False;False;False;False;;;;;False;False;False
126074;Apartment;Single-family house;;False;;70170;;True;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
126081;Apartment;Apartment building;;False;;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
126159;Apartment;Apartment building;;False;;70040;;False;False;False;False;False;False;False;False;;;;;False;False;False
126189;Apartment;Apartment building;;False;;70149;;False;False;False;False;False;False;False;False;;;;;False;False;False
126333;Apartment;Apartment building;;False;;42315;;False;False;False;False;False;False;False;False;;;;;False;False;False
126437;Apartment;Apartment building;;False;;63272;;False;False;False;False;False;False;False;False;;;;;False;False;False
126485;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
126509;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
126513;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
126527;Apartment;Apartment building;;False;;60552;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
126588;Apartment;Apartment building;;False;;70166;;False;False;False;False;False;False;False;False;;;;;False;False;False
126651;Apartment;Apartment building;;False;;70139;;False;False;False;False;False;False;False;False;;;;;False;False;False
126663;Apartment;Apartment building;;False;;45337;;False;False;False;False;False;False;False;False;;;;;False;False;False
126812;Apartment;Apartment building;;False;;37051;;False;False;False;False;False;False;False;False;;;;;False;False;False
126890;Apartment;Apartment building;;False;;66681;;True;False;False;False;False;False;False;False;;;;;False;False;False
126935;Apartment;Apartment building;;False;;56437;;False;False;False;False;False;False;False;False;;;;;False;False;False
127032;Apartment;Apartment building;;False;;64160;;False;False;False;False;False;False;False;False;;;;;False;False;False
127248;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
127345;Apartment;Apartment building;;False;;70141;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
127353;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
127384;Apartment;Apartment building;;False;;45478;;False;False;False;False;False;False;False;False;;;;;False;False;False
127392;Apartment;Apartment building;;False;;70164;;False;False;False;False;False;False;False;False;;;;;False;False;False
127404;Apartment;Apartment building;;False;;63366;;False;False;False;False;False;False;False;False;;;;;False;False;False
127528;Apartment;Apartment building;;False;;70049;;False;False;False;False;False;False;False;False;;;;;False;False;False
127579;Apartment;Apartment building;;False;;69285;;False;False;False;False;False;False;False;False;;;;;False;False;False
127593;Apartment;Apartment building;;False;;70134;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
127704;Apartment;Apartment building;;False;;69282;;False;False;False;False;False;False;False;False;;;;;False;False;False
127710;Apartment;Single-family house;;False;;69302;;False;False;False;False;False;False;False;False;;;;;False;False;False
127813;Apartment;Apartment building;;False;;42207;;False;False;False;False;False;False;False;False;;;;;False;False;False
127883;Apartment;Apartment building;;False;;70025;;False;False;False;False;False;False;False;False;;;;;False;False;False
127903;Apartment;Apartment building;;False;;27758;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
128007;Apartment;Apartment building;;False;;67488;;False;False;False;False;False;False;False;False;;;;;False;False;False
128043;Apartment;Apartment building;;False;;62961;;False;False;False;False;False;False;False;False;;;;;False;False;False
128075;Apartment;Apartment building;;False;;63312;;False;False;False;False;False;False;False;False;;;;;False;False;False
128179;Apartment;Apartment building;;False;;70075;;True;False;False;False;False;False;False;False;;;;;False;False;False
128189;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
128325;Apartment;Apartment building;;False;;69806;;False;False;False;False;False;False;False;False;;;;;False;False;False
128430;Apartment;Apartment building;;False;;57100;;False;False;False;False;False;False;False;False;;;;;False;False;False
128664;Apartment;Apartment building;;False;;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
128730;Apartment;Apartment building;;False;;70131;;False;False;False;False;False;False;False;False;;;;;False;False;False
128777;Apartment;Apartment building;;False;;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
128854;Apartment;Apartment building;;False;;61899;;False;False;False;False;False;False;False;False;;;;;False;False;False
128865;Apartment;Apartment building;;False;;70166;;False;False;False;False;False;False;False;False;;;;;False;False;False
128954;Apartment;Apartment building;;False;;70103;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
129070;Apartment;Apartment building;;False;;21873;;False;False;False;False;False;False;False;False;;;;;False;False;False
129095;Apartment;Apartment building;;False;;70162;;False;False;False;False;False;False;False;False;;;;;False;False;False
129143;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
129165;Apartment;Apartment building;;False;;70115;;True;False;False;False;False;False;False;False;;;;;False;False;False
129175;Apartment;Apartment building;;False;;70134;;False;False;False;False;False;False;False;False;;;;;False;False;False
129188;Apartment;Apartment building;;False;;59897;;False;False;False;False;False;False;False;False;;;;;False;False;False
129194;Apartment;Apartment building;;False;;31705;;False;False;False;False;False;False;False;False;;;;;False;False;False
129249;Apartment;Apartment building;;False;;70141;;True;False;False;False;False;False;False;False;;;;;False;False;False
129347;Apartment;Apartment building;;False;;41197;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
129435;Apartment;Apartment building;;False;;70167;;False;False;False;False;False;False;False;False;;;;;False;False;False
129447;Apartment;Apartment building;;False;;69293;;False;False;False;False;False;False;False;False;;;;;False;False;False
129448;Apartment;Apartment building;;False;;70162;;False;False;False;False;False;False;False;False;;;;;False;False;False
129569;Apartment;Single-family house;;False;;70176;;False;False;False;False;False;False;False;False;UNIT_CN;UNIT;2023-10-01;2025-01-01;False;False;False
129705;Apartment;Apartment building;;False;;69239;;False;False;False;False;False;False;False;False;;;;;False;False;False
129780;Apartment;Apartment building;;False;;70006;;True;False;False;False;False;False;False;False;;;;;False;False;False
129817;Apartment;Apartment building;;False;;70166;;True;True;True;False;False;False;False;False;;;;;False;False;False
129847;Apartment;Apartment building;;False;;63940;;False;False;False;False;True;False;False;False;;;;;False;False;False
129889;Apartment;Apartment building;;False;;69959;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
129894;Apartment;Apartment building;;False;;70143;;True;False;False;False;False;False;False;False;;;;;False;False;False
129896;Apartment;Apartment building;;False;;59712;;False;False;False;False;False;False;False;False;;;;;False;False;False
129929;Apartment;Apartment building;;False;;70169;;False;False;False;False;False;False;False;False;;;;;False;False;False
129958;Apartment;Apartment building;;False;;67210;;False;False;False;False;False;False;False;False;;;;;False;False;False
130029;Apartment;Apartment building;;False;;70167;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
130124;Apartment;Apartment building;;False;;64165;;False;False;False;False;False;False;False;False;;;;;False;False;False
130155;Apartment;Apartment building;;False;;42981;;False;False;False;False;False;False;False;False;;;;;False;False;False
130289;Apartment;Apartment building;;False;;70165;;False;False;False;False;False;False;False;False;;;;;False;False;False
130294;Apartment;Apartment building;;False;;55065;;False;False;False;False;False;False;False;False;;;;;False;False;False
130406;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
130441;Apartment;Apartment building;;False;;64167;;False;False;False;False;False;False;False;False;;;;;False;False;False
130472;Apartment;Apartment building;;False;;70124;;False;False;False;False;False;False;False;False;;;;;False;False;False
130512;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
130531;Apartment;Apartment building;;False;;63284;;False;False;False;False;False;False;False;False;;;;;False;False;False
130745;Apartment;Apartment building;;False;;21738;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
130831;Apartment;Apartment building;;False;;70161;;False;False;False;False;False;False;False;False;;;;;False;False;False
130848;Apartment;Apartment building;;False;;69193;;False;False;False;False;False;False;False;False;;;;;False;False;False
131068;Apartment;Single-family house;;False;;70168;;False;False;False;False;False;False;False;False;;;;;False;False;False
131131;Apartment;Apartment building;;False;;69891;;False;False;False;False;False;False;False;False;;;;;False;False;False
131205;Apartment;Apartment building;;False;;70167;;False;False;False;False;False;False;True;False;;;;;False;False;False
131257;Apartment;Apartment building;;False;;70073;;False;False;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;True
131271;Apartment;Apartment building;;False;;69874;;True;False;False;False;False;False;False;False;;;;;False;False;False
131293;Apartment;Apartment building;;False;;70073;;False;False;False;False;False;False;False;False;;;;;False;False;False
131304;Apartment;Apartment building;;False;;70141;;False;False;False;False;False;False;False;False;;;;;False;False;False
131329;Apartment;Apartment building;;False;;70138;;True;False;False;False;False;False;False;False;;;;;False;False;False
131382;Apartment;Apartment building;;False;;70112;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
131446;Apartment;Apartment building;;False;;44808;;False;False;False;False;False;False;False;False;;;;;False;False;False
131504;Apartment;Apartment building;;False;;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
131561;Apartment;Apartment building;;False;;70035;;False;False;False;False;False;False;False;False;;;;;False;False;False
131570;Apartment;Apartment building;;False;;62873;;False;False;False;False;False;False;False;False;;;;;False;False;False
131848;Apartment;Apartment building;;False;;68214;;False;False;False;False;False;False;False;False;;;;;False;False;False
131979;Apartment;Apartment building;;False;;70134;;False;False;False;False;False;False;False;False;;;;;False;False;False
132019;Apartment;Apartment building;;False;;70073;;False;False;False;False;False;False;False;False;;;;;False;False;False
132045;Apartment;Apartment building;;False;;70165;;False;False;False;False;False;False;False;False;;;;;False;False;False
132125;Apartment;Apartment building;;False;;70134;;True;False;False;False;False;False;False;False;;;;;False;False;False
132154;Apartment;Apartment building;;False;;70002;;False;False;False;False;False;False;False;False;;;;;False;False;False
132175;Apartment;Apartment building;;False;;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
132212;Apartment;Apartment building;;False;;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
132297;Apartment;Apartment building;;False;;64165;;False;False;False;False;False;False;False;False;;;;;False;False;False
132314;Apartment;Apartment building;;False;;45797;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
132391;Apartment;Apartment building;;False;;70150;;False;False;False;False;False;False;False;False;;;;;False;False;False
132456;Apartment;Apartment building;;False;;70049;;False;False;False;False;False;False;False;False;;;;;False;False;False
132540;Apartment;Apartment building;;False;;70174;;False;False;False;False;False;False;False;False;;;;;False;False;False
132609;Apartment;Apartment building;;False;;63231;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
132708;Apartment;Apartment building;;False;;70112;;False;False;False;False;False;False;False;False;;;;;False;False;False
132902;Apartment;Apartment building;;False;;70150;;False;False;False;False;False;False;False;False;;;;;False;False;False
132925;Apartment;Apartment building;;False;;69680;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
133092;Apartment;Apartment building;;False;;70139;;False;False;False;False;False;False;False;False;;;;;False;False;False
133296;Apartment;Apartment building;;False;;70167;;False;False;False;False;False;False;False;False;;;;;False;False;False
133298;Apartment;Apartment building;;False;;70163;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
133302;Apartment;Apartment building;;False;;63370;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
133458;Apartment;Apartment building;;False;;70146;;False;False;False;False;False;False;False;False;;;;;False;False;False
133509;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
133518;Apartment;Apartment building;;False;;70168;;False;False;False;False;False;False;False;False;;;;;False;False;False
133520;Apartment;Apartment building;;False;;67481;;False;False;False;False;False;False;False;False;;;;;False;False;False
133746;Apartment;Apartment building;;False;;22406;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
133782;Apartment;Apartment building;;False;;63290;;False;False;False;False;False;False;False;False;;;;;False;False;False
133914;Apartment;Apartment building;;False;;43401;;False;False;False;False;False;False;False;False;;;;;False;False;False
133941;Apartment;Single-family house;;False;;54698;;False;False;False;False;False;False;False;False;;;;;False;False;False
134030;Apartment;Apartment building;;False;;27326;;False;False;False;False;False;False;False;False;;;;;False;False;False
134124;Apartment;Apartment building;;False;;70042;;False;False;False;False;True;False;False;False;;;;;False;False;False
134130;Apartment;Apartment building;;False;;70146;;True;False;False;False;False;False;False;False;;;;;False;False;False
134189;Apartment;Apartment building;;False;;69798;;False;False;False;False;False;False;False;False;;;;;False;False;False
134213;Apartment;Apartment building;;False;;70114;;False;False;False;False;False;False;False;False;;;;;False;False;False
134372;Apartment;Apartment building;;False;;70136;;True;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
134411;Apartment;Apartment building;;False;;70113;;False;False;False;False;False;False;False;False;;;;;False;False;False
134550;Apartment;Apartment building;;False;;32284;;False;False;False;False;False;False;False;False;;;;;False;False;False
134551;Apartment;Apartment building;;False;;60216;;False;False;False;False;False;False;False;False;;;;;False;False;False
134574;Apartment;Apartment building;;False;;70141;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
134582;Apartment;Apartment building;;False;;69283;;False;False;False;False;False;False;False;False;;;;;False;False;False
134633;Apartment;Apartment building;;False;;52825;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
134685;Apartment;Apartment building;;False;;70121;;False;False;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
134687;Apartment;Apartment building;;False;;70049;;False;False;False;False;False;False;False;False;;;;;False;False;False
134855;Apartment;Apartment building;;False;;70169;;True;False;False;False;False;False;False;False;;;;;False;False;False
134900;Apartment;Apartment building;;False;;70041;;False;False;False;False;False;False;False;False;;;;;False;False;False
135022;Apartment;Apartment building;;False;;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
135046;Apartment;Apartment building;;False;;70141;;False;False;False;False;False;False;False;False;;;;;False;False;False
135052;Apartment;Apartment building;;False;;70029;;False;False;False;False;False;False;False;False;;;;;False;False;False
135128;Apartment;Apartment building;;False;;63277;;False;False;False;False;False;False;False;False;;;;;False;False;False
135158;Apartment;Apartment building;;False;;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
135223;Apartment;Apartment building;;False;;70047;;False;False;False;False;False;False;False;False;;;;;False;False;False
135287;Apartment;Apartment building;;False;;69263;;False;False;False;False;False;False;False;False;;;;;False;False;False
135290;Apartment;Apartment building;;False;;70095;;True;False;False;False;False;False;False;False;;;;;False;False;False
135486;Apartment;Apartment building;;False;;63420;;False;False;False;False;False;False;False;False;;;;;False;False;False
135606;Apartment;Apartment building;;False;;63220;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
135661;Apartment;Apartment building;;False;;43435;;False;False;False;False;False;False;False;False;;;;;False;False;False
135813;Apartment;Apartment building;;False;;62394;;False;False;False;False;False;False;False;False;;;;;False;False;False
135964;Apartment;Apartment building;;False;;42316;;False;False;False;False;False;False;False;False;;;;;False;False;False
135991;Apartment;Apartment building;;False;;55140;;False;False;False;False;False;False;False;False;;;;;False;False;False
136491;Apartment;Apartment building;;False;;69285;;False;False;False;False;False;False;False;False;;;;;False;False;False
136507;Apartment;Apartment building;;False;;56619;;False;False;False;False;False;False;False;False;;;;;False;False;False
136558;Apartment;Apartment building;;False;;70141;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
136570;Apartment;Apartment building;;False;;70045;;False;False;False;False;False;False;False;False;;;;;False;False;False
136590;Apartment;Apartment building;;False;;69128;;False;False;False;False;False;False;False;False;;;;;False;False;False
